RETAIL_YEAR,RETAIL_WEEK,CAL_YR,CAL_WK,BYR_CNTRY_DESC,ITEM_ID,TRANSACTION_ID,AUCT_END_DT,SLR_CNTRY_ID,BYR_CNTRY_ID,BUYER_ID,LEAF_CATEG_ID,CREATED_DT,BSNS_VRTCL_NAME,META_CATEG_NAME,USER_CRE_DATE,CATEG_LVL2_NAME,CATEG_LVL3_NAME,CATEG_LVL4_NAME,PL_FLAG,CHECKOUT_STATUS,PAYMENT_METHOD,BIN_YN_ID,SALE_TYPE,START_PRICE_USD,CURNT_PRICE_USD,QUANTITY,GMB,FM_seg
2022,18,2022,18,United States,261313,877939797,02-05-2022,1,1,2458292,37916,02-05-2022,Collectibles,Antiques,20-12-1998 18:52,Architectural & Garden,Hardware,Door Plates & Backplates,0,2,34,0,1,10,10,1,10,Infrequent Mid Spenders
2022,19,2022,19,United States,805302,140627314,10-07-2022,1,1,2528632,15687,10-05-2022,Fashion,"Clothing, Shoes & Accessories",26-12-1998 12:56,Men,Men's Clothing,Shirts,0,2,34,1,9,14.95,14.95,1,14.95,Frequent Low/Mid Spenders
2022,20,2022,20,United States,151534,815977894,21-05-2022,1,1,2537793,180506,19-05-2022,Collectibles,Toys & Hobbies,27-12-1998 08:46,Diecast & Toy Vehicles,"Cars, Trucks & Vans",Contemporary Manufacture,0,2,34,1,9,81.99,81.99,1,81.99,Infrequent High Spenders
2022,18,2022,18,United States,583046,835796455,04-05-2022,1,1,2605157,617,04-05-2022,Media,Movies & TV,30-12-1998 21:15,DVDs & Blu-ray Discs,DVDs & Blu-ray Discs,DVDs & Blu-ray Discs,0,2,34,0,1,25,25,1,25,Infrequent High Spenders
2022,22,2022,21,United States,526532,204132512,29-05-2022,1,1,2610173,360,29-05-2022,Collectibles,Art,31-12-1998 08:36,Art Prints,Art Prints,Art Prints,0,2,34,0,1,99.99,99.99,1,99.99,Infrequent Mid Spenders
2022,19,2022,19,United States,759646,434535996,20-07-2022,1,1,2610173,42146,12-05-2022,Home & Garden,Home & Garden,31-12-1998 08:36,Household Supplies & Cleaning,Vacuum Cleaner Parts,Vacuum Cleaner Parts,1,2,34,1,9,27.89,27.89,2,55.78,Infrequent Low Spenders
2022,22,2022,22,United States,234631,405019275,09-07-2022,1,1,2610173,28009,31-05-2022,Collectibles,Art,31-12-1998 08:36,Art Posters,Art Posters,Art Posters,1,2,34,1,9,15.95,15.95,1,15.95,Infrequent Mid Spenders
2022,22,2022,22,United States,995768,362486328,16-07-2022,1,1,2610173,28009,31-05-2022,Collectibles,Art,31-12-1998 08:36,Art Posters,Art Posters,Art Posters,1,2,34,1,9,39,39,1,39,Infrequent Mid Spenders
2022,22,2022,22,United States,65924,259628033,31-05-2022,1,1,2610173,69854,31-05-2022,Collectibles,Collectibles,31-12-1998 08:36,"Vintage, Retro, Mid-Century",1960s,1960s,0,2,34,1,9,40,40,1,40,Infrequent Mid Spenders
2022,22,2022,22,United States,909127,905619640,31-05-2022,1,1,2610173,28009,31-05-2022,Collectibles,Art,31-12-1998 08:36,Art Posters,Art Posters,Art Posters,0,2,34,1,9,95.95,95.95,1,55,Infrequent Mid Spenders
2022,20,2022,20,United States,151167,784884410,18-05-2022,1,1,2610173,261186,18-05-2022,Media,Books & Magazines,31-12-1998 08:36,Books,Books,Books,0,2,34,1,9,7.49,7.49,1,7.49,Infrequent Low Spenders
2022,21,2022,21,United States,193136,92252703,24-05-2022,1,1,2610173,28009,24-05-2022,Collectibles,Art,31-12-1998 08:36,Art Posters,Art Posters,Art Posters,0,2,34,1,9,19,19,1,19,Infrequent Low Spenders
2022,18,2022,18,United States,607263,740130352,04-05-2022,1,1,2651385,261334,04-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,5.5,1,5.5,Frequent Low/Mid Spenders
2022,18,2022,18,United States,553335,642717903,02-05-2022,1,1,2651385,261328,02-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,3,1,3,Frequent Low/Mid Spenders
2022,21,2022,20,United States,439823,523224992,22-05-2022,1,1,2651385,261328,22-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,1.49,6.27,1,6.27,Frequent Low/Mid Spenders
2022,20,2022,20,United States,790742,805073748,18-05-2022,1,1,2651385,261334,18-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,7.5,1,7.5,Frequent Low/Mid Spenders
2022,20,2022,20,United States,945871,56941562,17-05-2022,1,1,2651385,261334,17-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,6.29,1,6.29,Frequent Low/Mid Spenders
2022,21,2022,21,United States,272309,830023867,24-05-2022,1,1,2651385,261334,24-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,6.5,1,6.5,Frequent Low/Mid Spenders
2022,18,2022,18,United States,63906,481282540,03-05-2022,1,1,2651385,261328,03-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,11.01,1,11.01,Frequent Low/Mid Spenders
2022,21,2022,21,United States,379546,561728207,28-05-2022,1,1,2651385,261328,28-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,17.59,1,17.59,Frequent Low/Mid Spenders
2022,20,2022,20,United States,139828,386317689,21-05-2022,1,1,2651385,261328,21-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,39.99,39.99,1,39.99,Frequent Low/Mid Spenders
2022,18,2022,18,United States,758262,458284793,04-05-2022,1,1,2651385,261334,04-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,21.28,1,21.28,Frequent Low/Mid Spenders
2022,18,2022,18,United States,397438,315529361,04-05-2022,1,1,2651385,261334,04-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,9,1,9,Frequent Low/Mid Spenders
2022,20,2022,20,United States,374143,893480427,17-05-2022,1,1,2651385,261334,17-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,2.25,1,2.25,Frequent Low/Mid Spenders
2022,20,2022,20,United States,661263,913127348,18-05-2022,1,1,2651385,261334,18-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,26,1,26,Frequent Low/Mid Spenders
2022,22,2022,22,United States,144366,175462251,31-05-2022,1,1,2651385,261334,31-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,2.25,1,2.25,Frequent Low/Mid Spenders
2022,21,2022,21,United States,914415,809430913,27-05-2022,1,1,2651385,261328,27-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,5,10.5,1,10.5,Frequent Low/Mid Spenders
2022,21,2022,21,United States,93818,832679880,24-05-2022,1,1,2651385,261334,24-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,2.25,1,2.25,Frequent Low/Mid Spenders
2022,22,2022,22,United States,448891,923812056,31-05-2022,1,1,2651385,261328,31-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,11.76,1,11.76,Frequent Low/Mid Spenders
2022,22,2022,22,United States,344779,470260090,31-05-2022,1,1,2651385,261334,31-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,2.25,1,2.25,Frequent Low/Mid Spenders
2022,22,2022,22,United States,569089,404719369,31-05-2022,1,1,2651385,261334,31-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,10.5,1,10.5,Frequent Low/Mid Spenders
2022,20,2022,20,United States,397609,562421513,21-05-2022,1,1,2651385,261328,21-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,45,1,45,Frequent Low/Mid Spenders
2022,21,2022,20,United States,159628,544792821,22-05-2022,1,1,2651385,261328,22-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,1.49,43,1,43,Frequent Low/Mid Spenders
2022,19,2022,18,United States,785423,278906802,08-05-2022,1,1,2651385,261328,08-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,9.5,1,9.5,Frequent Low/Mid Spenders
2022,21,2022,21,United States,510568,913350501,23-05-2022,1,1,2651385,261328,23-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,14.5,1,14.5,Frequent Low/Mid Spenders
2022,22,2022,22,United States,996555,955498579,31-05-2022,1,1,2651385,261334,31-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,33,1,33,Frequent Low/Mid Spenders
2022,22,2022,21,United States,506015,643661230,29-05-2022,1,1,2651385,261328,29-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,1,9,30,30,1,24,Frequent Low/Mid Spenders
2022,19,2022,19,United States,835204,97990535,09-05-2022,1,1,2651385,261334,09-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,36,1,36,Frequent Low/Mid Spenders
2022,22,2022,22,United States,824481,384823108,31-05-2022,1,1,2651385,261334,31-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,2.25,1,2.25,Frequent Low/Mid Spenders
2022,21,2022,20,United States,607556,394719778,22-05-2022,1,1,2651385,261334,22-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,4.01,1,4.01,Frequent Low/Mid Spenders
2022,22,2022,22,United States,293077,804052999,31-05-2022,1,1,2651385,261328,31-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,10,1,10,Frequent Low/Mid Spenders
2022,21,2022,20,United States,299948,688802600,22-05-2022,1,1,2651385,261328,22-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,1.49,1.49,1,1.49,Frequent Low/Mid Spenders
2022,20,2022,19,United States,183916,484804704,15-05-2022,1,1,2651385,261334,15-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,69,1,69,Frequent Low/Mid Spenders
2022,21,2022,21,United States,733016,660912191,23-05-2022,1,1,2651385,261328,23-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,7.5,1,7.5,Frequent Low/Mid Spenders
2022,21,2022,21,United States,392456,816220935,28-05-2022,1,1,2651385,261328,28-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,9,14.5,1,14.5,Frequent Low/Mid Spenders
2022,20,2022,19,United States,140781,338353289,15-05-2022,1,1,2651385,261334,15-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,19,1,19,Frequent Low/Mid Spenders
2022,19,2022,18,United States,87522,818315932,08-05-2022,1,1,2651385,261328,08-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,4.25,1,4.25,Frequent Low/Mid Spenders
2022,19,2022,18,United States,81075,536926477,08-05-2022,1,1,2651385,261328,08-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,33,1,33,Frequent Low/Mid Spenders
2022,20,2022,20,United States,672508,72148471,18-05-2022,1,1,2651385,261334,18-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,4.25,1,4.25,Frequent Low/Mid Spenders
2022,19,2022,19,United States,740443,335020134,11-05-2022,1,1,2651385,261328,11-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,0.99,1,0.99,Frequent Low/Mid Spenders
2022,21,2022,20,United States,288385,485308098,22-05-2022,1,1,2651385,261328,22-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,1.49,1.49,1,1.49,Frequent Low/Mid Spenders
2022,20,2022,20,United States,546108,292870868,17-05-2022,1,1,2651385,261334,17-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,11.5,1,11.5,Frequent Low/Mid Spenders
2022,18,2022,18,United States,32224,385191150,07-05-2022,1,1,2651385,261328,07-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,7.5,1,7.5,Frequent Low/Mid Spenders
2022,19,2022,18,United States,394995,371987704,08-05-2022,1,1,2651385,261334,08-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,11.5,1,11.5,Frequent Low/Mid Spenders
2022,21,2022,21,United States,245891,156733648,24-05-2022,1,1,2651385,261334,24-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.99,12.5,1,12.5,Frequent Low/Mid Spenders
2022,22,2022,21,United States,608555,756028290,29-05-2022,1,1,2651385,261328,29-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,12.5,1,12.5,Frequent Low/Mid Spenders
2022,20,2022,20,United States,711521,798170815,17-05-2022,1,1,2651385,261334,17-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,2.25,1,2.25,Frequent Low/Mid Spenders
2022,20,2022,19,United States,882660,948856022,15-05-2022,1,1,2651385,261334,15-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,14.5,1,14.5,Frequent Low/Mid Spenders
2022,19,2022,18,United States,427345,620250483,08-05-2022,1,1,2651385,261334,08-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",02-01-1999 16:07,Sports Trading Cards,Trading Card Box & Case Breaks,Trading Card Box & Case Breaks,0,2,34,0,1,2.25,31,1,31,Frequent Low/Mid Spenders
2022,21,2022,21,United States,39593,781313368,23-05-2022,1,1,2671218,183050,23-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,4.69,1,4.69,Frequent Low/Mid Spenders
2022,22,2022,21,United States,104982,302034936,29-05-2022,1,1,2671218,18827,29-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Movie Memorabilia,Photographs,1970-79,0,2,34,0,1,0.99,3.25,1,3.25,Frequent Low/Mid Spenders
2022,20,2022,20,United States,477110,510236290,16-05-2022,1,1,2671218,198,16-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Movie Memorabilia,Lobby Cards,Originals-United States,0,2,34,0,1,9.95,22.5,1,22.5,Frequent Low/Mid Spenders
2022,21,2022,20,United States,368530,552641543,22-05-2022,1,1,2671218,183050,22-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,1,9,8.59,8.59,1,8.59,Frequent Low/Mid Spenders
2022,20,2022,20,United States,49534,930907629,16-05-2022,1,1,2671218,198,16-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Movie Memorabilia,Lobby Cards,Originals-United States,0,2,34,0,1,9.95,44,1,44,Frequent Low/Mid Spenders
2022,21,2022,21,United States,718711,98703323,28-05-2022,1,1,2671218,18827,28-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Movie Memorabilia,Photographs,1970-79,0,2,34,0,1,0.99,2,1,2,Frequent Low/Mid Spenders
2022,21,2022,20,United States,383449,141236432,22-05-2022,1,1,2671218,183050,22-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,1,9,4.27,4.27,1,4.27,Frequent Low/Mid Spenders
2022,21,2022,20,United States,324323,322277667,22-05-2022,1,1,2671218,183050,22-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,1,9,10.89,10.89,1,10.89,Frequent Low/Mid Spenders
2022,20,2022,20,United States,519132,188251532,20-05-2022,1,1,2671218,14433,20-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Autographs,Other Collectible Autographs,Other Collectible Autographs,0,2,34,0,1,0.99,4.25,1,4.25,Frequent Low/Mid Spenders
2022,18,2022,17,United States,931839,316600208,01-05-2022,1,1,2671218,261328,01-05-2022,Collectibles,"Sports Mem, Cards & Fan Shop",03-01-1999 17:49,Sports Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,12.99,20.5,1,20.5,Frequent Low/Mid Spenders
2022,21,2022,21,United States,608292,16361694,26-05-2022,1,1,2671218,183052,26-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Trading Card Sets,Trading Card Sets,0,2,34,0,1,0.99,10.51,1,10.51,Frequent Low/Mid Spenders
2022,20,2022,20,United States,595157,419039560,18-05-2022,1,1,2671218,14433,18-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Autographs,Other Collectible Autographs,Other Collectible Autographs,0,2,34,0,1,0.99,6.5,1,6.5,Frequent Low/Mid Spenders
2022,20,2022,19,United States,807844,567231398,15-05-2022,1,1,2671218,32988,15-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Autographs-Original,Movies,Photographs,0,2,34,0,1,0.99,8,1,8,Frequent Low/Mid Spenders
2022,21,2022,21,United States,406318,555441705,28-05-2022,1,1,2671218,163870,28-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Autographs-Original,Movies,Cards & Papers,0,2,34,0,1,0.99,1.25,1,1.25,Frequent Low/Mid Spenders
2022,22,2022,22,United States,73413,491375531,30-05-2022,1,1,2671218,183050,30-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,0.99,16.5,1,16.5,Frequent Low/Mid Spenders
2022,19,2022,18,United States,896142,871778386,08-05-2022,1,1,2671218,14433,08-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Autographs,Other Collectible Autographs,Other Collectible Autographs,0,2,34,0,1,0.99,6.5,1,6.5,Frequent Low/Mid Spenders
2022,21,2022,21,United States,689070,98963641,28-05-2022,1,1,2671218,18827,28-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Movie Memorabilia,Photographs,1970-79,0,2,34,0,1,0.99,3.36,1,3.36,Frequent Low/Mid Spenders
2022,22,2022,21,United States,935206,73433325,29-05-2022,1,1,2671218,18827,29-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Movie Memorabilia,Photographs,1970-79,0,2,34,0,1,0.99,1.82,1,1.82,Frequent Low/Mid Spenders
2022,21,2022,21,United States,415079,21142764,23-05-2022,1,1,2671218,32988,23-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Autographs-Original,Movies,Photographs,0,2,34,0,1,0.99,7.5,1,7.5,Frequent Low/Mid Spenders
2022,21,2022,21,United States,659225,335404982,28-05-2022,1,1,2671218,200,28-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Movie Memorabilia,Photographs,1990-99,0,2,34,0,1,0.99,7.28,1,7.28,Frequent Low/Mid Spenders
2022,18,2022,17,United States,564382,682383046,01-05-2022,1,1,2671218,183050,01-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,5,13,1,13,Frequent Low/Mid Spenders
2022,22,2022,22,United States,246735,844135556,31-05-2022,2,1,2671218,183050,31-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Trading Card Singles,Trading Card Singles,1,3,34,1,9,4.99,4.99,1,4.99,Frequent Low/Mid Spenders
2022,21,2022,20,United States,962985,783039605,22-05-2022,1,1,2671218,183050,22-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,1,9,2.15,2.15,1,2.15,Frequent Low/Mid Spenders
2022,22,2022,22,United States,595840,507549215,30-05-2022,1,1,2671218,219,30-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Other Non-Sport Trading Card Merchandise,Other Non-Sport Trading Card Merchandise,0,2,34,0,1,1.99,15.65,1,15.65,Frequent Low/Mid Spenders
2022,21,2022,21,United States,629064,428177604,23-05-2022,1,1,2671218,32988,23-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Autographs-Original,Movies,Photographs,0,2,34,0,1,0.99,11.5,1,11.5,Frequent Low/Mid Spenders
2022,21,2022,20,United States,166601,405174348,22-05-2022,1,1,2671218,31416,22-05-2022,Fashion,Health & Beauty,03-01-1999 17:49,Vision Care,Special Purpose Glasses,Special Purpose Glasses,0,2,34,0,1,0.99,5.3,1,5.3,Frequent Low/Mid Spenders
2022,20,2022,20,United States,274292,788362862,16-05-2022,1,1,2671218,183050,16-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,1,9,70,70,1,45,Frequent Low/Mid Spenders
2022,20,2022,20,United States,122060,465864112,16-05-2022,1,1,2671218,198,16-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Movie Memorabilia,Lobby Cards,Originals-United States,0,2,34,0,1,9.95,13.5,1,13.5,Frequent Low/Mid Spenders
2022,21,2022,21,United States,22426,302961178,25-05-2022,1,1,2671218,32988,25-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Autographs-Original,Movies,Photographs,0,2,34,0,1,9.99,10.5,1,10.5,Frequent Low/Mid Spenders
2022,21,2022,20,United States,646026,686299293,22-05-2022,1,1,2671218,183050,22-05-2022,Collectibles,Collectibles,03-01-1999 17:49,Non-Sport Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,0,1,4.99,6.66,1,6.66,Frequent Low/Mid Spenders
2022,20,2022,20,United States,539078,419576008,16-05-2022,1,1,2671218,198,16-05-2022,Collectibles,Entertainment Memorabilia,03-01-1999 17:49,Movie Memorabilia,Lobby Cards,Originals-United States,0,2,34,0,1,9.95,13.5,1,13.5,Frequent Low/Mid Spenders
2022,21,2022,20,United States,43010,939782099,09-06-2022,181,1,2697716,164,22-05-2022,Electronics,Computers/Tablets & Networking,05-01-1999 09:37,Computer Components & Parts,CPUs/Processors,CPUs/Processors,0,2,34,1,9,3.95,3.95,2,7.9,Infrequent Mid Spenders
2022,21,2022,20,United States,654142,797241268,26-05-2022,1,1,2697716,92078,22-05-2022,Business & Industrial,Business & Industrial,05-01-1999 09:37,Electrical Equipment & Supplies,Other Electrical Equipment & Supplies,Other Electrical Equipment & Supplies,1,2,34,1,9,15,15,1,15,Infrequent Mid Spenders
2022,20,2022,20,United States,267424,484227722,20-07-2022,1,1,2734002,183158,17-05-2022,Home & Garden,Crafts,07-01-1999 09:32,Home Arts & Crafts,Woodworking,Wood & Project Materials,0,2,34,1,7,39.95,39.95,1,39.95,Infrequent Mid Spenders
2022,19,2022,18,United States,656450,259623019,20-07-2022,1,1,2734002,260923,08-05-2022,Home & Garden,Home & Garden,07-01-1999 09:32,"Yard, Garden & Outdoor Living","Lawn Mowers, Parts & Accessories",Lawn Mower Parts,1,2,34,1,9,12.98,12.98,1,12.98,Infrequent Mid Spenders
2022,22,2022,21,United States,304602,747208147,29-05-2022,1,1,2758967,260380,29-05-2022,Home & Garden,Home & Garden,08-01-1999 15:27,Kids & Teens at Home,Bedding,Pillowcases,0,2,34,1,9,24.99,24.99,1,24.99,Infrequent High Spenders
