Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain
20.71989306,47.3457519,13.31372857,56.95955176,1026.176658,no rain
11.70185185,81.95900985,10.04049057,94.04968098,1003.156164,rain
16.29852471,31.61052793,18.89758599,96.66066445,1011.834541,no rain
15.52902288,39.37214421,5.160894883,84.42527361,983.1064129,no rain
16.32977984,31.76471182,17.03831817,88.8923251,1009.605726,no rain
13.27638078,90.01716401,3.484431276,90.50587503,1045.929428,rain
10.30090557,73.21273794,5.239103489,7.655580981,1028.136802,no rain
12.88710743,41.89500635,4.097975501,85.72428211,1037.358385,no rain
25.46200649,83.81405561,17.70638993,41.57321272,1023.92673,no rain
34.35640532,97.67604182,15.87051359,4.266565437,1020.957589,no rain
34.75862504,95.41922622,9.009675502,53.31711001,1047.959847,no rain
20.22635238,94.50832835,7.560461438,11.67040456,1014.279971,no rain
14.07386065,30.54671508,0.258025795,7.911447069,1035.321137,no rain
25.96904393,71.23094423,14.03879177,46.75788186,996.1987673,no rain
22.25763366,47.96428316,19.29876251,31.47689858,987.1372794,no rain
34.73524443,69.525305,15.57038647,88.13176806,992.6928894,no rain
11.63260518,52.26212024,4.661532524,31.55908435,1003.961288,no rain
29.58086096,40.75665799,5.290040628,82.25763012,1012.2478,no rain
17.20996243,61.11456064,8.45605731,0.489121478,1042.257093,no rain
16.0354655,64.6567429,8.154633663,94.92085348,1021.483787,no rain
26.56261429,99.28358548,4.646753629,5.432902462,1024.982706,no rain
16.15157962,32.96715189,15.83235576,26.28833546,1006.946433,no rain
26.64647794,51.08086392,15.721714,2.488656935,1026.873396,no rain
22.93271293,89.63256916,14.1294167,95.93549381,1008.288116,rain
20.60222471,76.17868487,0.099212031,5.168511831,1022.564838,no rain
23.86719522,87.86781223,18.34756597,34.90030416,1017.5067,no rain
17.176288,76.2203643,6.751162102,66.38402984,1001.553458,rain
27.66436766,83.16754164,0.576375107,32.20157966,985.8521736,no rain
20.37142173,64.5045225,12.74838068,0.748674058,988.5822745,no rain
19.01363901,44.3414385,14.7519859,24.0572533,1020.243395,no rain
30.71642286,86.70027026,13.41922029,71.46926467,985.1178,no rain
33.1241728,69.74744583,7.818324963,37.82784278,1011.71389,no rain
11.15018277,39.76536357,17.22332001,82.02853381,1042.934266,no rain
15.81567482,86.34258188,7.130170208,73.89799714,1020.784735,rain
18.71298424,97.10101373,10.765165,58.59865739,1048.366407,rain
30.37416198,54.23147108,18.43513079,9.447532515,1000.151658,no rain
34.63728569,50.54585765,14.55790643,98.19994093,1025.49394,no rain
34.22429262,35.72426247,1.893366458,52.06728569,1045.432843,no rain
32.62370864,76.51438585,15.54277282,26.01792849,1004.458298,no rain
17.41390663,97.12731329,18.03381967,60.21346385,1017.350638,rain
34.80028109,39.5194883,16.50776566,70.67798196,1039.302493,no rain
16.23550103,63.96117419,9.53530571,46.75044983,1003.193428,no rain
12.64765387,36.87667293,16.50295583,64.18309829,980.6267476,no rain
33.77381528,32.38769326,1.512581819,10.80401182,1049.315786,no rain
15.83550639,76.51507355,5.084532237,87.40655511,1008.42858,rain
27.24420663,90.73810227,17.33733792,68.07251314,987.6632498,no rain
11.45890897,53.62993753,0.827756224,77.29869604,1031.521923,no rain
28.26772748,91.30356221,7.961080383,11.37350603,1002.754165,no rain
32.04300531,38.19371694,17.20939772,51.93026826,991.7919712,no rain
16.81092239,46.65724773,8.917095377,69.25947805,988.2943361,no rain
19.4764224,93.11247088,1.692415375,52.22828495,1028.830153,rain
19.35740458,65.59569256,9.182250465,9.920899456,1049.528355,no rain
28.71970644,72.57346687,14.64431865,6.065919135,1007.434028,no rain
15.94518106,32.66127628,6.327839484,61.60162357,1033.461703,no rain
14.29632748,38.98729371,18.13061837,79.6891263,1025.796822,no rain
21.23229122,33.90535688,18.81592802,99.66290409,1009.467306,no rain
17.61171018,93.3500518,3.355311616,56.82174776,983.4253758,rain
30.97972806,39.43564747,1.867728763,22.94973472,1008.660027,no rain
15.94354565,89.47709786,5.987136067,40.50765638,982.0485979,no rain
22.55973644,54.57242896,9.380852947,10.66396498,1046.656915,no rain
33.56458999,86.04182475,3.140281436,41.3870669,1008.657175,no rain
25.84994244,55.55304832,4.831366262,84.01672799,1020.546813,no rain
31.68223514,48.73788278,18.66597507,39.01997119,1045.851442,no rain
33.50524223,36.55624908,14.29760043,5.173357581,1020.321723,no rain
28.76912155,49.64946134,11.95891989,16.59114208,992.063025,no rain
27.48937651,63.00358017,14.15911434,66.96777028,1046.612951,no rain
34.19913917,87.22561592,0.05451738,69.12255147,993.1557909,no rain
34.86001974,61.67604683,2.910427339,19.80417496,988.97023,no rain
21.29554207,98.00049025,13.83500449,81.01415422,1005.371601,rain
11.77174445,67.91431076,14.29936996,28.08556319,1010.439559,no rain
17.31985079,31.74619409,17.05945843,55.57152336,1048.416075,no rain
13.80886764,59.07571101,11.71100457,30.77056422,1018.783844,no rain
20.43715937,78.22293752,11.14500088,69.31170191,1036.408842,rain
13.28223321,46.40041524,7.952754782,37.56751148,1033.828861,no rain
25.1029451,78.90409656,16.33112161,76.18069228,1008.155837,no rain
19.57020148,65.25881136,17.04046104,48.34260967,985.2254466,no rain
32.38464711,31.80164429,9.031859261,64.02702337,988.3811861,no rain
34.19486679,84.20470646,7.511857232,92.60531378,1049.490209,no rain
23.67212254,69.22615927,1.008101846,43.5344781,1040.196168,no rain
16.87058925,35.77454522,15.84153152,55.06449751,1004.200278,no rain
24.80576047,63.26498234,13.461141,18.91177895,1038.29462,no rain
32.41902896,50.11050172,8.784039414,69.34322632,1042.990717,no rain
20.16833365,91.57770798,10.09370747,21.27074487,1044.637657,no rain
23.80195692,49.9448937,17.92104503,68.99582075,1041.264419,no rain
16.79131919,95.91809497,17.55348154,92.31834303,993.035393,rain
21.38610374,68.22929245,3.581670368,94.13008893,1035.542553,no rain
20.04283838,52.65295967,16.98018985,80.18281854,983.894461,no rain
16.21033663,86.94815122,10.19477887,53.91445966,1036.456893,rain
22.6466596,78.81802649,2.122358981,83.72185288,1020.383609,rain
17.75952065,58.9773747,6.229674376,45.77596999,1031.445538,no rain
19.3258716,74.07328119,13.7389148,37.69177017,1018.479389,no rain
23.12426106,84.50089848,17.86867821,70.23351295,1021.82633,rain
28.76487557,89.6090456,2.166994689,20.7324105,982.5914962,no rain
18.33768664,87.14888996,12.19306397,7.427953948,982.2019046,no rain
33.10396917,41.6253962,13.56257852,36.60266251,1036.849142,no rain
31.55796367,87.98726868,5.523540126,34.06353447,1000.373946,no rain
11.2172574,34.10403412,15.13281192,12.05241031,1036.504998,no rain
16.34106311,44.01194771,2.066566276,85.45622958,1029.245289,no rain
21.15338782,73.6048704,4.793537761,66.81477881,1019.546337,rain
12.61569722,38.02847678,0.009819276,2.579116349,987.3472654,no rain
18.71189973,72.23433165,10.05475834,54.01595571,984.6229683,rain
28.50243814,51.5575984,5.268719104,15.3803187,1006.878704,no rain
27.01286203,60.06266096,1.56134945,51.12201367,1044.767633,no rain
25.55961071,52.06060524,17.61762907,77.12525594,995.8384321,no rain
27.76321007,34.91214975,3.973299697,41.30536161,1009.556852,no rain
15.12309217,65.0531127,11.34639577,59.68648887,1024.918146,no rain
18.54245287,97.45196111,5.429308605,54.64389291,1014.76913,rain
26.90606206,72.82483437,11.94999151,57.76058598,981.7567168,no rain
31.98086908,51.00223101,13.08593267,47.81171345,1028.670055,no rain
23.59195135,96.93048839,14.51182584,16.70319649,1044.288537,no rain
17.06749127,57.24660764,5.914521574,24.16142695,1021.978601,no rain
10.75588145,78.82624137,0.945102368,89.40493466,1020.628888,rain
27.75842072,74.38789634,17.14543296,73.82064874,1038.470877,no rain
10.19710259,96.70375936,19.38587574,98.28658386,1038.298688,rain
19.31697675,94.02218861,17.72449438,5.413007624,993.0729569,no rain
23.26343036,40.36028394,1.652200973,31.65721045,1009.56094,no rain
33.05278654,35.99801123,15.7027239,95.92876905,1037.348885,no rain
12.23736363,86.67496295,9.720069292,43.93788109,1031.438378,no rain
20.14855805,93.34602493,12.64242674,60.43374463,1039.107162,rain
10.60782999,64.50815227,12.23430501,56.97414393,989.0610316,no rain
18.56527461,78.35328917,10.7006258,14.06894032,1010.762694,no rain
25.55577647,34.88517961,13.50155879,73.11042985,1029.626725,no rain
16.97669871,45.38630785,12.32642857,5.831259848,1031.111288,no rain
15.24374874,40.45633363,11.53681567,53.79628915,985.0263442,no rain
12.89258083,72.08124085,2.856490663,55.26377842,1029.835825,rain
24.4285061,43.82779256,17.29874897,20.18484504,1023.835992,no rain
27.38175015,34.18924209,15.06990845,75.04242255,1004.423916,no rain
26.79892851,51.15450979,19.287384,89.61768163,1001.287602,no rain
33.72152552,77.40487004,15.83486007,97.90679996,982.0306545,no rain
10.06758035,70.4504607,11.65042542,2.681693614,1007.439287,no rain
26.17991635,53.15074758,18.34335102,30.97249068,1001.489658,no rain
25.00980593,88.34352131,13.08525417,92.48238134,1010.205096,no rain
24.71849025,49.33883756,6.202593794,5.050540703,1029.612193,no rain
34.069258,48.23833469,3.510068282,27.20251936,990.1837336,no rain
10.42179183,69.19631876,12.08615558,53.33885543,1013.59737,no rain
27.41206077,63.47509479,14.7234827,74.01971394,1035.49973,no rain
30.34196624,61.21808624,16.4832427,22.80564206,997.4044214,no rain
22.74517992,40.90499333,5.705758789,30.03441878,1040.457907,no rain
18.34912174,65.32523341,18.04000283,19.45384292,1045.307162,no rain
29.77100408,48.13132421,11.55942552,44.30620543,987.8987726,no rain
12.43107314,57.45259178,14.46186109,50.43460497,988.0990346,no rain
21.05089094,81.34993134,16.16265666,89.92269707,1025.16414,rain
22.99880936,95.58039779,18.62563968,77.07543804,1016.203299,rain
27.34891027,84.17040756,5.799806942,71.53450506,1043.25043,no rain
12.2721433,58.39437262,7.849332373,57.26697582,1036.136633,no rain
15.69398754,71.51231975,17.99934611,32.85802026,1015.132479,no rain
20.25753907,82.25484711,16.68952277,7.007694031,984.8083356,no rain
25.58236683,58.99547351,7.98272488,25.8807605,986.9209335,no rain
32.17401953,55.21737112,9.346765317,19.4687259,1011.394371,no rain
25.47065421,39.46703072,14.34295252,22.78972788,1001.320013,no rain
13.33653677,81.5382561,1.224992922,22.67748812,1046.01906,no rain
34.51450332,88.69560136,7.346372312,43.05466815,1026.609208,no rain
31.79464337,52.16090877,4.124604004,38.07148797,998.9371405,no rain
22.56801903,84.84554359,10.37590367,33.70467626,1004.987104,no rain
33.05869954,72.71491408,15.44204852,88.12375715,985.6547904,no rain
23.53451984,84.88581325,2.598497332,20.27374146,997.4781631,no rain
33.0826517,58.79361682,19.73468914,16.36536722,1002.313998,no rain
30.74743422,82.33034546,9.342234208,7.600289464,1024.936384,no rain
34.20716026,58.59563825,15.46033374,92.48601555,992.0787614,no rain
32.99457027,36.21305898,7.048326939,19.43463045,1027.402859,no rain
10.90084544,68.54052427,9.762735563,57.22679851,988.2354549,no rain
14.3693001,61.80301085,19.29728483,37.37178193,1042.588828,no rain
19.72836693,47.7015921,13.80524314,55.52997507,1023.850559,no rain
33.80356743,92.44793345,0.513064403,64.25663387,1020.423083,no rain
17.50072299,56.79973139,4.639642667,84.00770298,993.1090183,no rain
14.0116911,32.7388278,5.18521514,50.7263033,1031.860946,no rain
32.15761665,56.74950181,19.17813849,32.72407115,996.5236513,no rain
21.15986039,59.71568655,15.3913734,18.10799237,1035.863025,no rain
32.69688986,90.31464062,13.57261234,60.68170214,1034.526821,no rain
14.00576166,85.94282457,1.393014773,13.20043883,1045.757703,no rain
26.52793779,43.99766101,16.07629051,85.58071523,1034.788526,no rain
21.00659382,88.73204582,3.63346523,2.778948798,1005.546163,no rain
11.91216923,47.35490598,2.975609491,84.52998423,1015.745657,no rain
27.41157862,53.93539037,17.37699807,21.92466219,1023.880833,no rain
16.18496889,35.37729178,0.100742879,48.7857844,998.7262646,no rain
10.99038806,33.87494192,1.265597682,73.05207029,1036.003613,no rain
11.49860746,77.66020846,18.38811978,78.41668389,1003.036863,rain
11.52696343,94.63387592,5.031108606,40.17797893,989.1095255,no rain
32.69332394,64.5111798,15.48676549,49.94547589,984.1665,no rain
28.49709795,89.08655984,13.14346375,2.957265813,1026.200657,no rain
32.45155893,85.56258748,2.244647246,34.40260592,998.5297958,no rain
26.81455778,76.52751064,15.89857807,26.15788479,1039.610299,no rain
23.22349823,98.47602518,4.147819712,39.00690741,1034.070229,no rain
17.61115911,86.15315446,13.90853162,30.08933703,988.0645566,no rain
34.94905628,49.23910759,7.617066852,15.97398037,1018.869686,no rain
19.05472647,85.23099724,10.89519717,94.17303184,1047.716173,rain
21.76622373,78.48631524,18.92412919,42.92788344,1038.046165,no rain
19.45612937,57.96643126,5.183597808,63.7802712,1041.056769,no rain
34.48817323,35.37582292,6.021989147,92.67611362,998.392969,no rain
14.36645963,45.00516707,5.850508334,57.24738149,1030.783489,no rain
18.19970002,85.80665242,7.400454542,12.6999165,1003.791716,no rain
27.00871665,47.39397017,11.53246875,78.85813569,1037.964386,no rain
11.58019046,99.85005881,16.00502385,77.4664072,987.1856552,rain
25.18123435,78.5791698,17.86227036,40.46097405,1027.957987,no rain
21.94116257,63.40557365,1.223777684,53.93936247,1025.143302,no rain
17.09999942,69.93056831,13.0019307,42.48860047,998.29227,no rain
15.96033202,72.76109065,11.84809193,22.42444539,1024.251303,no rain
22.86281858,97.8261374,12.01878118,76.29217108,1043.761667,rain
19.19818951,41.32188362,15.86666624,74.44350263,1023.061608,no rain
21.41299728,49.06770619,18.7571253,64.70558919,992.8830107,no rain
18.43693454,79.67137336,14.96512324,45.56404906,1001.431369,no rain
34.26234234,46.79005882,3.432494009,46.48060327,1004.60909,no rain
13.33598579,90.99080135,19.09302326,29.84438484,1001.781854,no rain
12.42009883,54.2573923,17.30412053,26.57245906,1027.908524,no rain
18.58479322,42.65875799,5.993108525,84.89713968,1046.500195,no rain
24.77567252,33.33345326,2.445046683,85.93742224,1015.273711,no rain
26.4794118,71.69165282,16.11981204,1.534487795,1035.317994,no rain
19.93141868,87.76975327,19.5270365,71.96063469,1046.106955,rain
34.98194985,49.16551778,2.54974216,32.99221137,1006.211109,no rain
18.7973249,94.22776404,13.02718697,91.93473437,983.2395088,rain
28.0351667,83.04139891,0.196737761,24.21201532,1032.731112,no rain
25.93956736,34.29104777,0.709858152,33.5403139,1031.449323,no rain
30.32634658,70.08430977,15.70364421,74.73360945,1001.22761,no rain
34.40564159,69.72086582,16.31167167,7.409936007,998.8390919,no rain
32.24484141,44.16606135,6.986923264,70.80390468,1029.232971,no rain
29.11404936,53.41810651,8.959207411,67.46788237,990.9483593,no rain
27.45621195,62.07952255,15.58954401,30.40216459,1039.041376,no rain
18.38745424,33.36544749,17.1540931,71.27693188,1040.244032,no rain
13.69213946,40.48434865,5.522014645,90.29247042,1019.64439,no rain
11.56590008,41.48030724,15.68575744,80.39412208,995.3163489,no rain
16.04754261,56.54650281,4.017561039,51.78423426,1046.430214,no rain
20.80703703,82.31502211,8.946844945,13.24455021,996.4697105,no rain
23.04990684,88.19125614,14.37794504,89.23392335,1001.630073,rain
29.32708885,41.39943322,13.71596851,48.97180794,1010.928243,no rain
33.96852308,82.63342252,10.04578113,40.78775293,1016.451096,no rain
12.93301201,76.94969709,13.3974681,54.77531786,1011.886213,rain
12.6751035,92.34811743,1.010657814,21.35476257,980.0144864,no rain
24.74236808,97.81538778,5.765345131,33.61911578,1040.353752,no rain
28.63495185,38.71224262,4.325459353,73.5505543,981.6617035,no rain
31.20375951,35.6471703,1.635861514,56.34743821,1041.708543,no rain
33.39580201,85.98110903,4.153782706,76.22788552,1037.597242,no rain
34.58565606,41.35196112,17.20060276,76.1964602,1045.568938,no rain
19.99504231,43.6202167,17.92558814,75.35793985,1001.977442,no rain
19.50837959,91.74251458,10.6621249,14.41886187,992.57949,no rain
13.69521692,95.7275428,9.68790277,65.02014511,983.8000568,rain
27.12336097,52.29298707,9.263353998,48.01799251,1028.141989,no rain
26.41904896,88.95176703,19.18089975,6.209095232,990.9591196,no rain
31.5515649,90.11998367,18.81637352,83.50537825,991.7482039,no rain
12.43144987,72.37733364,4.329758434,21.97151747,996.1275045,no rain
22.4444227,69.62619136,1.899834986,1.294027726,999.5033341,no rain
24.52704824,70.30868865,1.087663416,64.34368865,994.9517609,rain
16.038926,51.09024313,7.153267044,17.21053122,1022.519206,no rain
14.22563515,73.32069273,8.35085702,6.170667283,1015.778116,no rain
31.48952091,47.05061898,4.953514882,93.37709367,1025.548061,no rain
11.46337306,42.43426031,18.40450145,14.84785988,1024.943375,no rain
21.7655226,58.90653181,16.74308009,52.00493316,1039.860903,no rain
12.89585003,79.40462961,14.88926148,36.72992915,982.5708658,no rain
21.42646903,73.49993811,9.677927937,4.474059783,1019.039816,no rain
34.49905816,97.54174555,17.72991537,31.43537688,1007.015911,no rain
20.59265884,75.2519138,18.9037471,35.04703867,1035.248527,no rain
31.42812294,39.89198349,17.75344,49.3437687,995.9988324,no rain
12.9328891,41.28527493,5.227224552,70.67345745,1022.62662,no rain
16.78130192,36.51469981,17.28454748,99.99779518,998.8715397,no rain
20.09481852,43.38216355,7.007342238,51.857127,996.4269829,no rain
19.9953035,71.85656305,2.465364466,94.2753117,1002.948589,rain
26.78458697,88.68005325,14.87244798,52.74509734,984.4503019,no rain
18.61795318,92.57073564,16.17769121,59.36823176,1032.247036,rain
27.84417171,58.00307207,19.73561525,13.90670291,1041.691704,no rain
25.97967248,69.100812,9.619149682,57.08257974,981.1889577,no rain
19.97902863,86.64397145,5.020450761,26.05620176,1025.670969,no rain
20.79400319,51.84493648,1.307830414,27.40484268,1019.403046,no rain
25.3631925,71.69683031,8.263671388,43.38776562,1043.377573,no rain
11.75105475,42.18577577,11.5485725,65.37382679,1027.975216,no rain
30.56016846,63.35782384,9.929961643,61.73297196,1009.300948,no rain
26.33552903,42.11505823,3.255752988,30.62756491,1020.473723,no rain
28.15856161,62.36984732,7.430909409,2.875162194,988.9050139,no rain
23.42307503,57.77737842,18.35812891,24.40465801,991.3505084,no rain
12.76192777,60.32853765,9.185877202,45.28310478,995.6685862,no rain
20.12589033,47.05985583,10.24446891,90.9515427,1013.816307,no rain
20.13433957,39.52303397,9.438232375,61.0362849,998.6776877,no rain
18.02607475,49.29657295,7.694305257,87.75079247,987.0381072,no rain
10.74875812,46.77060275,1.212541818,59.40274432,1016.295591,no rain
28.43135606,81.40073418,4.583690159,44.3167436,1028.848084,no rain
12.74461145,80.18825511,9.999956727,32.85818088,986.7507358,no rain
25.15770333,70.91380956,11.68865661,97.00932119,1031.026697,no rain
27.58043741,36.39336587,9.56275919,47.82487096,981.6567717,no rain
25.86965807,69.6383298,7.277855486,35.92466881,1028.925844,no rain
33.9785563,35.54659182,16.06994943,90.77281977,1046.715968,no rain
12.58245388,31.27211135,13.89531225,81.18643591,1011.97368,no rain
31.67917898,54.68172806,18.90840302,58.87394715,984.612353,no rain
10.72975587,46.83814433,0.554711326,56.60642344,999.7877441,no rain
23.37292137,71.6253377,14.88158899,49.73506185,990.3259669,no rain
20.10609045,95.00497416,1.227517371,9.631765225,1015.06556,no rain
23.10459651,80.38964194,5.819588752,68.74972147,992.6562413,rain
19.12749693,83.71526034,18.34203935,37.55335371,1049.746719,no rain
14.76417287,96.56251773,15.50710593,1.702227639,1009.369606,no rain
10.47807244,74.38637566,13.24038325,72.60556873,1007.113883,rain
22.95374534,70.4411659,7.993929432,12.93070125,984.4914861,no rain
31.06942157,72.13075832,0.996550976,79.79166409,1021.901315,no rain
19.33039889,90.60636796,5.205056095,25.95655763,988.7012326,no rain
15.57159545,57.16693246,9.617376347,58.64076213,998.3219026,no rain
12.01330009,85.67353578,8.455567858,56.9764119,1000.939747,rain
12.13277308,75.65798545,9.16265022,17.68701787,986.8681194,no rain
15.53491116,51.32000855,0.606218587,43.90373499,1038.100969,no rain
12.50035152,30.95818877,12.6614821,81.90376676,987.7370307,no rain
16.62599246,44.69439931,9.019311638,97.19797206,1013.810352,no rain
11.65373655,78.99921352,0.335774351,1.816508687,1000.234381,no rain
11.64012168,70.57832168,18.78426684,14.6654183,996.5581196,no rain
31.40690449,49.22162899,3.954008462,61.74395713,995.6307097,no rain
14.05300652,60.401173,3.391791892,0.251310631,1026.890506,no rain
23.99206015,76.28041359,15.1018809,75.79900174,1035.565825,rain
29.33638861,38.89602983,6.973263091,58.30129088,1008.623935,no rain
21.41023913,60.25957066,12.23096761,67.286454,1002.296981,no rain
13.83422195,59.16369505,0.119322816,62.42408942,1031.172493,no rain
14.98990355,67.98207141,8.628677872,59.90137899,998.8414962,no rain
20.82460516,66.53395762,0.496680233,10.24123925,1040.932252,no rain
23.20585223,55.74086795,4.19123704,23.52247482,1000.571428,no rain
18.7360073,83.39135402,3.894348277,46.39174423,983.5876794,no rain
29.53699001,34.7060328,19.41853518,33.4390496,1012.923984,no rain
28.77554122,32.48769308,6.04826173,78.3060527,1000.993375,no rain
33.18029518,59.41815377,16.78502772,67.52730014,1012.616763,no rain
10.72381373,92.76859751,8.41513163,31.14703764,1000.441851,no rain
32.39228228,49.42985454,17.24258661,95.10892379,1049.091024,no rain
19.81421971,42.06165273,13.25574459,64.42419358,1048.217524,no rain
31.95931238,94.9745876,0.14184849,84.66251672,1023.227464,no rain
27.2696194,41.77562782,2.232004503,90.45852879,1043.459208,no rain
34.68371893,56.23883757,0.626900137,19.76332564,1001.905518,no rain
28.98206129,81.03108572,1.808901092,39.77311936,1035.152503,no rain
19.11361565,48.26468059,4.406281397,6.096895711,1033.553677,no rain
22.52657932,46.08946695,15.71165376,14.78211424,1004.872016,no rain
19.40972888,57.83670638,14.67361262,58.74662405,1030.503021,no rain
19.1227959,85.11553702,4.894271123,51.71332043,986.5532199,rain
16.52261248,93.76883472,7.808458831,43.75234421,996.280683,no rain
22.39925738,32.19047695,17.1897587,71.69623897,994.6931234,no rain
27.04349863,41.55756892,1.446423185,26.59065539,1023.803994,no rain
16.93350678,97.10209024,11.29631517,41.44470974,994.1233521,no rain
23.10949528,71.49539041,2.300561265,93.82162707,999.849004,rain
12.93450735,68.59871884,19.88109453,56.70903364,999.0651573,no rain
13.99613217,86.94805755,8.832923048,68.14334991,1046.034464,rain
11.17015887,32.78483086,18.3054257,74.54971686,1046.359981,no rain
34.26828607,30.96853758,3.059654247,44.67143436,1038.215262,no rain
10.09650879,97.72458348,19.80612347,43.08094539,1011.606537,no rain
14.4644992,87.99994799,1.186078674,47.02043373,1014.304618,no rain
25.32166883,82.31672471,1.178446447,86.20196996,1006.220411,no rain
12.03423997,40.89905391,16.46474272,36.36156156,1012.258068,no rain
32.04741258,63.36227461,15.53184483,88.52820636,989.9052695,no rain
27.99050395,95.6105477,4.958735781,4.09168324,998.9689124,no rain
34.15974929,95.35197169,4.93691841,25.28351599,992.9570914,no rain
22.69088868,30.64729749,9.453101601,89.73888178,1041.663431,no rain
17.51009208,82.67439863,18.87205078,93.27709877,1028.298121,rain
23.73751432,30.43664365,12.51773051,20.76749186,989.333433,no rain
33.27046793,98.90112094,16.65059315,21.71597637,1010.128666,no rain
23.01903593,59.18770414,17.34206843,75.42459126,1002.794983,no rain
16.6801758,98.14631306,2.688987853,36.14654394,981.0460026,no rain
31.93496973,55.74227663,11.57617062,20.56558786,1031.759926,no rain
19.29796871,50.52311034,19.73881554,22.72353924,1010.814687,no rain
10.03458375,52.14043747,1.912905329,30.41842583,1005.316181,no rain
16.19212556,81.14753466,8.870928831,83.29879458,992.7505771,rain
17.95583773,43.97709838,15.29706636,45.63776588,1014.180249,no rain
31.46943671,90.48403843,19.79154123,12.70886121,999.014731,no rain
21.46257918,71.34008855,2.394322094,37.15360778,1015.544344,no rain
21.1146822,97.89377182,8.088786022,32.31677929,997.5275345,no rain
18.40255666,99.09594324,15.05921124,7.610170409,1000.485169,no rain
32.01695308,42.96274009,11.88159879,82.32915357,1009.761413,no rain
33.62566942,96.90474375,17.57306133,73.13505482,1022.763802,no rain
34.79725823,33.25769405,2.042933815,43.55620985,1038.979405,no rain
19.41853167,31.95046069,10.85025123,70.15428562,999.5058251,no rain
34.15368614,96.07052041,12.18387825,33.87094087,1002.916198,no rain
29.79698924,97.36777162,16.28529079,93.58360143,1025.127244,no rain
26.89222869,40.30733709,16.91245118,50.07817164,1049.639176,no rain
16.12223699,60.96910708,9.483301204,11.12029246,996.1536213,no rain
15.41143152,64.58647696,12.08649812,47.51819343,995.4541508,no rain
14.15119561,90.21968656,0.157054587,36.0130794,1037.421379,no rain
33.06891526,73.95420702,13.78058048,3.410418998,1035.864873,no rain
17.35191656,84.21964969,0.308921494,34.97097976,1003.030827,no rain
21.32735614,63.95677918,12.94176733,97.63408178,981.032505,no rain
22.34894585,75.38895916,10.11792093,25.96493654,1010.066263,no rain
29.45428989,81.4786552,19.08119438,72.40027708,1018.043856,no rain
31.10587404,81.65168987,3.261480274,15.41398456,1033.21081,no rain
13.47681753,30.12164787,7.675534559,16.93204845,1026.266294,no rain
20.67260901,36.99356516,17.14595094,29.64909702,1027.048855,no rain
31.0713722,55.45623088,10.28190746,1.461472052,1036.236644,no rain
30.45083264,34.2838213,16.29248671,48.36453642,1034.241032,no rain
12.56034396,56.80927917,10.14850902,96.98255037,1013.127774,no rain
13.90958372,57.26967939,13.64803993,28.15309114,987.3368804,no rain
17.60496729,94.41634761,17.63085192,66.98275621,1037.00349,rain
11.88397673,69.69502984,1.096316536,84.42811144,1022.12418,no rain
20.61657507,79.44458964,17.61716029,93.94560179,982.3109434,rain
12.69044263,92.10390775,3.579213026,2.53263322,1035.194374,no rain
24.20543984,60.94905245,15.10594157,84.51184246,1007.53376,no rain
16.1639235,30.13735012,11.31662232,8.139958627,1001.987903,no rain
24.91082663,49.97352172,6.658448076,31.33866714,1016.053385,no rain
12.93814107,86.991109,19.17019439,74.26521104,1027.009223,rain
34.39709671,93.12888189,16.82866604,36.82395866,1044.739246,no rain
33.3140301,54.60567068,5.711144322,5.651562509,981.8212441,no rain
19.79492346,50.57938771,4.053663083,74.32450114,1001.327007,no rain
16.05446485,94.71536477,7.179810574,55.67660757,982.8311431,rain
16.25995532,54.57516152,6.642316296,46.52602412,1039.019194,no rain
22.08483838,75.65716317,3.195143743,41.35568891,1029.247647,no rain
10.99982005,49.62164645,18.74815146,62.81556709,998.9399153,no rain
25.99262765,36.85431592,17.75249945,91.70496213,1033.856891,no rain
20.20757271,65.08654183,17.49689989,42.0459671,1024.336587,no rain
19.43516431,94.6262286,9.11422639,38.76140807,1026.209137,no rain
30.23412429,73.30485277,15.7920028,36.12668296,1032.53008,no rain
27.7258865,44.61786373,7.207153285,19.91907148,991.2684101,no rain
33.85834538,77.77007014,17.21197587,83.27631978,1022.032187,no rain
18.79840601,83.78528009,18.12889928,23.01615777,1016.235005,no rain
32.43856912,52.45323933,10.7659985,55.44115855,1003.833496,no rain
29.24917966,69.1446581,9.523844521,78.13413968,1031.143667,no rain
18.93561629,77.7367192,10.65398149,2.5794481,1010.396808,no rain
25.54163591,41.22472018,4.762444361,50.35141059,1012.904766,no rain
17.21424894,97.48706578,1.837173613,40.22183543,994.6464122,no rain
31.85999793,61.5876373,7.738399832,7.278304989,1031.726781,no rain
12.81068293,98.57650733,15.68149252,81.87243586,980.742031,rain
15.31085903,43.27017061,13.63503537,40.29862463,1014.806285,no rain
14.5758323,63.86414824,16.81745447,37.27027081,1017.63514,no rain
20.07565006,41.60975576,9.029365296,67.34168426,998.7309169,no rain
28.630824,30.71265757,2.485439607,44.34763728,991.7966352,no rain
23.17268623,46.65126208,10.45250466,37.20841154,1004.357287,no rain
22.19190809,58.22311359,0.789800196,56.24416131,987.4107624,no rain
10.01364912,60.17915164,8.617368361,36.12358113,1030.482808,no rain
20.63504313,92.05536086,4.028337219,75.36367849,1020.67932,rain
11.58884437,74.49740847,16.88495834,75.82851937,982.9238277,rain
